,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,990526648.0089487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,94426843.78610012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,138162510.13694662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,680986304.2641385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1476948839.209488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,643139817.0846491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2351317460.1584225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5597323297.337651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5516392117.760893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1550153254.644274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
