,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,2068236721.5289385,0.0,0.0,0.0,0.0,0.0
1,492739915.4766007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,542803171.1696508,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,2256081031.737666,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,1884576028.5003026,0.0,0.0,0.0
5,441624568.5643131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1716355908.3536577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5272129932.962566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2800924387.9374037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2575722154.950477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
