,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1191563662.7108192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,471307969.49660075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,357027162.3406719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1308377686.8944647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2144868873.9693654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,441624568.5643131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1992931989.1848538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5699546667.773266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3941843040.07012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1730195062.6653094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
