,Import_0,Import_1
0,15986471992.931767,0.0
1,1922347692.1755078,0.0
2,2142374136.0743022,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
