,Import_0,Import_1
0,4275307922.1485796,0.0
1,0.0,0.0
2,5585989515.331156,0.0
3,0.0,0.0
4,10189896383.70184,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
