,Import_0,Import_1
0,2496258995.204275,0.0
1,1686486400.2378109,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,6927956776.973245,0.0
6,8940491648.766247,0.0
7,0.0,0.0
