,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1789718844.8206382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,408219175.996688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1770160347.0610654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2620939498.1259656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,589995691.5165133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1716355908.3536577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6984448586.2745695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,534777557.9927009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2575722154.950477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
