,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,1129923424.2506561,0.0,0.0,0.0,0.0,0.0
1,1907155463.0028067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,306648350.21058786,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1063198392.826164,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,1618626925.0397148,0.0,0.0,0.0
5,441624568.5643131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1726694324.5826423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4515134730.336304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4302381146.780377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1337912363.3757463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
