,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,709942713.020603,0.0,0.0,0.0,0.0,0.0
1,1341178999.2307734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1788506041.926376,0.0,0.0,0.0,0.0,0.0
3,938481884.6835657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2502850296.186889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,2062575611.0681312,0.0,0.0,0.0,0.0,0.0,0.0
