,Import_0,Import_1
0,19395043271.41345,0.0
1,2837911200.405717,0.0
2,2845892124.9397078,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
