,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,0.0,0.0,763532923.6911919,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,87783698.00686264,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,274175408.0705879,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,106726247.58686262,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,441624568.5643131,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,1522045899.6345677,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,3807695950.2725277,0.0,0.0,0.0
8,3998244930.318905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1167956364.692213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
