,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,2589116200.3183494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,372236606.57980454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1921321775.4990225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5904953079.95741,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,18717449473.769398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,939324872.7459419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
