,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1141963434.0066242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,178187524.31672287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,763155612.5336144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2634293693.1846395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8545899271.153582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,321672545.095828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
