,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1470074760.3818202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,185195531.5404268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1068887301.532134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3580487611.197746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,11877693551.835949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,588303205.707587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
