,ToRiver_0,ToRiver_1,ToRiver_2,ToRiver_3,ToRiver_4,ToRiver_5,ToRiver_6,ToRiver_7,ToRiver_8,ToRiver_9,ToRail_0,ToRail_1,ToRail_2,ToRail_3,ToRail_4,ToRail_5,X_Facility
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137385903.2391957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137385903.2391957,0.0,103286100.37679814
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209916401.58919567,0.0,103286100.37679815
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209916401.58919567,0.0,103286100.37679815
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152928152.88919568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215097151.46919566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168470402.52919567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823198260.2276134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426060147.38040584
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184012652.1791957,0.0,103286100.37679814
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147747402.9991957,0.0,103286100.37679815
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209916401.58919567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178831902.2991957,0.0,103286100.37679814
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152928152.88919568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215097151.46919566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199554901.8191957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152928152.88919568,0.0,103286100.37679815
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204735651.70919567,0.0,103286100.37679815
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137385903.2391957,0.0,103286100.37679814
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194374151.9391957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194374151.9391957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673623937.0176134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426060147.38040584
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204735651.70919567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220277901.34919572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679812
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163289652.64919567,0.0,103286100.37679815
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147747402.9991957,0.0,103286100.37679815
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152928152.88919568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168470402.52919567,0.0,103286100.37679815
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137385903.2391957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137385903.2391957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173651152.40919566,0.0,103286100.37679815
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215097151.46919566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235820150.9991957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158108902.76919568,0.0,103286100.37679815
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887301541.5976136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426060147.38040584
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230639401.1191957,0.0,103286100.37679814
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204735651.70919567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189193402.0591957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215097151.46919566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215097151.46919566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189193402.0591957,0.0,103286100.37679815
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158108902.76919568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178831902.2991957,0.0,103286100.37679814
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225458651.2291957,0.0,103286100.37679812
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199554901.8191957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220277901.34919572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679812
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142566653.1191957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716359457.9376135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426060147.38040584
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780462739.3076136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426060147.3804058
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204735651.70919567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178831902.2991957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209916401.58919567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178831902.2991957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209916401.58919567,0.0,103286100.37679815
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152928152.88919568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679815
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184012652.1791957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103286100.37679814
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199554901.8191957,0.0,103286100.37679815
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158108902.76919568,0.0,103286100.37679815
