,Import_0,Import_1,Import_2
0,76441199.192,0.0,0.0
1,76441199.192,0.0,0.0
2,25019087.852620177,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,76441199.192
6,0.0,0.0,76441199.192
7,0.0,0.0,13201511.74337978
