,Import_0,Import_1,Import_2
0,76441199.192,0.0,0.0
1,76441199.192,0.0,0.0
2,26906428.02477225,0.0,0.0
3,0.0,0.0,0.0
4,3876671.8879497945,0.0,0.0
5,0.0,0.0,76441199.192
6,0.0,0.0,76441199.192
7,0.0,0.0,7437499.683277912
