,Import_0,Import_1
0,165884627391.3425,0.0
1,255009203.35764012,0.0
2,64975620315.51401,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
