,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1898872853.31637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,296853351.34352684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1476521569.4276342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4709044842.853676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,16164313547.306047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,746479717.1005667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
