Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP1,2070,0.5_0.5_0.5_0.5,4457132386873,2110354232947,365513911304,313224924514,1541195394327,127121597474,38136479242,29479251686,40703716187,29479251686,40703716187,70182967873,1054127073
SSP1,2070,0.5_0.5_0.5_1,5979524328258,2117108641226,349042453503,386116004595,3000413305153,127121597474,38136479242,28104872204,42078095669,28104872204,42078095669,70182967873,1054127073
SSP1,2070,0.5_0.5_0.5_5,17636494947367,2354232613225,99504406168,778698275195,14277215728999,127121597474,38136479242,7488266857,62694701016,7488266857,62694701016,70182967873,1054127073
SSP1,2070,0.5_0.5_0.5_10,31798478371173,2491391282269,22562906413,873283308476,28284396950233,127121597474,38136479242,1068263244,69114704628,1068263244,69114704628,70182967873,1054127073
SSP1,2070,0.5_0.5_1_0.5,4733522613111,2093246041447,535888847654,429041239445,1548502560785,127121597474,38136479242,41950453308,28232514565,41950453308,28232514565,70182967873,1054127073
SSP1,2070,0.5_0.5_1_1,6280543610646,2091115326542,531366069144,441278998021,3089939293157,127121597474,38136479242,41573072382,28609895490,41573072382,28609895490,70182967873,1054127073
SSP1,2070,0.5_0.5_1_5,18290398392507,2165992790303,327967347448,1062703376683,14606890954293,127121597474,38136479242,25477475739,44705492133,25477475739,44705492133,70182967873,1054127073
SSP1,2070,0.5_0.5_1_10,32631013516201,2405595303258,298594656119,1500304136642,28299675496401,127121597474,38136479242,7819443453,62363524419,7819443453,62363524419,70182967873,1054127073
SSP1,2070,0.5_0.5_5_0.5,4883682739882,2290449764025,904356819872,2457569997,1559574662207,127121597474,38136479242,69947767489,235200384,69947767489,235200384,70182967873,1054127073
SSP1,2070,0.5_0.5_5_1,6438464856434,2290273871769,912532954034,0,3108814106850,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_0.5_5_5,18719369963066,2326505077801,1254648649983,0,15011372311501,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_0.5_5_10,33401598583835,2460504485455,2178429254633,0,28635820919965,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_0.5_10_0.5,4884057803009,2290273871769,912532954034,0,1554407053425,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_0.5_10_1,6438464856434,2290273871769,912532954034,0,3108814106850,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_0.5_10_5,18719369963066,2326505077801,1254648649983,0,15011372311501,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_0.5_10_10,33401598583835,2460504485455,2178429254633,0,28635820919965,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_1_0.5_0.5,4662485981251,2377056730345,135189810795,487013478686,1536382037644,127121597474,38136479242,5640123187,64542844685,5640123187,64542844685,70182967873,1054127073
SSP1,2070,0.5_1_0.5_1,6177589084705,2382130461717,127638830072,581030241244,2959945627890,127121597474,38136479242,5325096032,64857871840,5325096032,64857871840,70182967873,1054127073
SSP1,2070,0.5_1_0.5_5,17656954083888,2508416004823,0,871588164935,14150105990348,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_1_0.5_10,31800834311751,2505766969217,0,883826468521,28284396950233,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_1_1_0.5,5098513514806,2189414386535,496367367367,739427577593,1546460259530,127121597474,38136479242,20708462284,49474505588,20708462284,49474505588,70182967873,1054127073
SSP1,2070,0.5_1_1_1,6642985457922,2192065593774,486255727195,758387244126,3079432969046,127121597474,38136479242,20286604336,49896363536,20286604336,49896363536,70182967873,1054127073
SSP1,2070,0.5_1_1_5,18492372352411,2399725614268,157633397260,1527952710431,14280216706671,127121597474,38136479242,6576470325,63606497547,6576470325,63606497547,70182967873,1054127073
SSP1,2070,0.5_1_1_10,32666045162504,2544201134556,0,1695324607766,28299675496401,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_1_5_0.5,5745413683621,2272354446533,1660352331483,42367812605,1643495169218,127121597474,38136479242,66128179683,4054788189,66128179683,4054788189,70182967873,1054127073
SSP1,2070,0.5_1_5_1,7322603759614,2329402958572,1757542770412,0,3108814106850,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_1_5_5,19747956826619,2329412643190,1857744294981,0,15433955964667,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_1_5_10,34945173785678,2405376803037,2481396050883,0,29931557007977,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_1_10_0.5,5767363165138,2324124257566,1751905181589,4915139995,1559574662207,127121597474,38136479242,69947767489,235200384,69947767489,235200384,70182967873,1054127073
SSP1,2070,0.5_1_10_1,7322603759614,2329402958572,1757542770412,0,3108814106850,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_1_10_5,19747956826619,2329412643190,1857744294981,0,15433955964667,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_1_10_10,34945173785678,2405376803037,2481396050883,0,29931557007977,127121597474,38136479242,70182967873,0,70182967873,0,70182967873,1054127073
SSP1,2070,0.5_5_0.5_0.5,4690608298683,2500908668592,0,526473668666,1536382037644,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_0.5_1,6204977586152,2500624551685,0,628100822304,2949408288381,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_0.5_5,17656954083888,2508416004823,0,871588164935,14150105990348,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_0.5_10,31800834311751,2505766969217,0,883826468521,28284396950233,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_1_0.5,5211735379172,2502378606664,0,1039493067474,1543019781254,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_1_1,6753227320077,2502106168269,0,1051513152738,3072764075289,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_1_5,18516093931509,2538998626019,0,1700242300262,14150009081448,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_1_10,32666045162504,2544201134556,0,1695324607766,28299675496401,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_5_0.5,7395796736313,3028490968377,0,1339366731539,2901095112617,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_5_1,10065990902518,2580850697401,0,2739763216173,4618533065164,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_5_5,23232678811523,2521084441174,0,5203543867047,15381206579521,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_5_10,38329607732673,2621015684519,0,6144217028859,29437531095515,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_10_0.5,8378295872870,3637660913346,0,1517387686576,3096403349167,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_10_1,11442034727859,3302179606026,0,2055979188042,5957032010010,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_5_10_5,26519220929521,2297325464317,7508424797183,1042556209988,15544070534251,127121597474,38136479242,62650344060,7532623812,62650344060,7532623812,70182967873,1054127073
SSP1,2070,0.5_5_10_10,42063291463773,2297325464317,7508424797183,1042556209988,31088141068502,127121597474,38136479242,62650344060,7532623812,62650344060,7532623812,70182967873,1054127073
SSP1,2070,0.5_10_0.5_0.5,4690608298683,2500908668592,0,526473668666,1536382037644,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_0.5_1,6204977586152,2500624551685,0,628100822304,2949408288381,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_0.5_5,17656954083888,2508416004823,0,871588164935,14150105990348,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_0.5_10,31800834311751,2505766969217,0,883826468521,28284396950233,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_1_0.5,5211735379172,2502378606664,0,1039493067474,1543019781254,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_1_1,6753227320077,2502106168269,0,1051513152738,3072764075289,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_1_5,18516093931509,2538998626019,0,1700242300262,14150009081448,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_1_10,32666045162504,2544201134556,0,1695324607766,28299675496401,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_5_0.5,7395796736313,3028490968377,0,1339366731539,2901095112617,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_5_1,10065990902518,2580850697401,0,2739763216173,4618533065164,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
SSP1,2070,0.5_10_5_5,23232678811523,2521084441174,0,5203543867047,15381206579521,127121597474,38136479242,0,70182967873,0,70182967873,70182967873,1054127073
