Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP1,2065,0.5_0.5_0.5_0.5,4426602521582,2061394595338,368717343721,316293676140,1558599563604,126756890280,38027067084,29891366627,41082630201,29891366627,41082630201,70973996828,825936144
SSP1,2065,0.5_0.5_0.5_1,5965941622111,2068062488844,352524574932,389459416871,3034297798684,126756890280,38027067084,28540240973,42433755854,28540240973,42433755854,70973996828,825936144
SSP1,2065,0.5_0.5_0.5_5,17758074679055,2304908424835,104644066089,784152363900,14442772481452,126756890280,38027067084,7865273072,63108723756,7865273072,63108723756,70973996828,825936144
SSP1,2065,0.5_0.5_0.5_10,32078506384712,2446024704358,23999356670,883977443021,28602907537884,126756890280,38027067084,1136273410,69837723417,1136273410,69837723417,70973996828,825936144
SSP1,2065,0.5_0.5_1_0.5,4707738922246,2044584686789,527989081137,447617398569,1565950412972,126756890280,38027067084,41516046473,29457950354,41516046473,29457950354,70973996828,825936144
SSP1,2065,0.5_0.5_1_1,6272195947373,2042875533974,524559645345,458765212384,3124398212891,126756890280,38027067084,41229894134,29744102694,41229894134,29744102694,70973996828,825936144
SSP1,2065,0.5_0.5_1_5,18414180180368,2114251302530,335492271266,1070520867774,14772318396020,126756890280,38027067084,25966026642,45007970186,25966026642,45007970186,70973996828,825936144
SSP1,2065,0.5_0.5_1_10,32921237634633,2357229306108,313388978924,1510469475011,28618552531811,126756890280,38027067084,8243053571,62730943257,8243053571,62730943257,70973996828,825936144
SSP1,2065,0.5_0.5_5_0.5,4863484684549,2248540178531,911502705707,3196459681,1578647997851,126756890280,38027067084,70668081413,305915414,70668081413,305915414,70973996828,825936144
SSP1,2065,0.5_0.5_5_1,6435899216427,2248311402747,922137065347,0,3143853405553,126756890280,38027067084,70973996828,0,70973996828,0,70973996828,825936144
SSP1,2065,0.5_0.5_5_5,18855857112541,2288292040255,1267275805991,0,15178691923516,126756890280,38027067084,70973996828,0,70973996828,0,70973996828,825936144
SSP1,2065,0.5_0.5_5_10,33706078920520,2422211683893,2199127868570,0,28963142025278,126756890280,38027067084,70973996828,0,70973996828,0,70973996828,825936144
