,Import_0,Import_1,Import_2
0,46928265.300000004,0.0,0.0
1,46928265.300000004,0.0,0.0
2,22736175.04801823,0.0,0.0
3,0.0,0.0,0.0
4,727957.6019817553,0.0,0.0
5,0.0,0.0,46928265.300000004
6,0.0,0.0,46928265.300000004
7,0.0,0.0,0.0
