,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1514624281.3398986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,178905140.28028858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1037167746.7914429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3358411475.0131197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,12033638408.378008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,541783313.199029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
