,RailToExport_0,RailToExport_1,RailToExport_2,RailToExport_3,RailToExport_4,RailToExport_5,RailToExport_6,RailToExport_7
0,0.0,0.0,2437612708.2628164,0.0,0.0,0.0,0.0,0.0
1,5101961496.723392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3722675040.6172304,0.0,0.0,0.0,0.0,0.0
3,6291959316.763558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,13304292999.996744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,6161747729.848604,0.0,0.0,0.0,0.0,0.0,0.0
