,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1307380238.5747776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,194880664.60392606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,917145908.8596301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2988058138.850351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9946572308.145813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,467030610.96952236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
