,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1809495526.4394002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,283287920.6776269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1416439603.3681345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4521393281.767675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14931930810.945143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,675979147.8093932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
