,Import_0,Import_1,Import_2
0,59893679.764,0.0,0.0
1,59893679.764,0.0,0.0
2,23615827.783060268,0.0,0.0
3,0.0,0.0,0.0
4,3018693.104753064,0.0,0.0
5,0.0,0.0,59893679.764
6,0.0,0.0,59893679.764
7,0.0,0.0,3312318.994186638
