,Import_0,Import_1,Import_2
0,124514658.628,0.0,0.0
1,124514658.628,0.0,0.0
2,25735299.852059223,0.0,0.0
3,0.0,0.0,0.0
4,4012334.470320016,0.0,0.0
5,0.0,0.0,124514658.628
6,0.0,0.0,124514658.628
7,0.0,0.0,32509694.991620667
