,Import_0,Import_1
0,264090636587.09973,0.0
1,547489536.3358876,0.0
2,100263161336.5591,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
